Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,Status
283709,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283710,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283711,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.4
283712,0,0,0,0,0,1,1,0,0,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.5,0.1,0.1
283713,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.3,0.3,0.7
283714,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.5151680221612128
283715,0,0,0,0,0,1,1,0,0,0.3,0.6,0.5,0.4,0.2,0.3,0.5,0.5,0.4,0.3
283719,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283720,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283721,1,1,0,0,0,1,1,0,1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.02
283722,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283723,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.3601190476190476
283725,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283726,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.15
283728,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.05
283729,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283731,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.5,0.3,0.2,0.1,0.2,0.1,0.6066666666666667
283733,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283734,1,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.5
283736,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283737,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283739,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283741,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283743,1,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.365
283744,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.3,0.5,0.2,0.4,1.0
283745,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283746,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.2,0.2,0.5,0.4,0.4,0.3
283747,1,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.2,0.2,0.1,0.2,0.1,0.0
283748,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283749,1,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.19
283750,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283752,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.0
283753,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
283754,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283756,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.2
283757,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283758,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283761,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283762,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283763,0,0,0,0,0,1,1,0,0,0.2,0.2,0.4,0.5,0.2,0.3,0.1,0.4,0.1,0.7
283764,1,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.5,0.2,0.4,0.34500000000000003
283765,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283766,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283768,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283769,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283771,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.0
283773,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.1676190476190476
283774,0,1,0,0,0,0,0,0,0,0.3,0.5,0.2,0.6,0.4,0.2,0.5,0.2,0.4,0.2
283775,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283776,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.35833333333333334
283779,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283781,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0
283782,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283783,0,0,0,0,1,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4218679913377187
283784,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283785,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.11153846153846154
283786,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.1676190476190476
283787,0,0,0,0,0,1,0,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.41000000000000003
283789,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.1,0.2
283790,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.4,0.5,0.1,0.3,0.4
283791,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283792,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.0
283795,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.58
283796,0,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.0447208815958816
283798,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283800,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283801,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283804,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283807,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.06666666666666667
283808,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283809,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283810,0,0,0,0,0,1,1,0,1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
283813,1,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.1
283814,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283815,0,0,0,0,0,1,1,0,0,0.3,0.5,0.5,0.3,0.2,0.2,0.1,0.3,0.1,0.275
283816,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.2,0.2,0.1,0.4,0.1,0.6
283817,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1
283818,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283819,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.3601190476190476
283821,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283822,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283824,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.7766666666666666
283825,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02779298190936122
283827,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283830,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283831,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283832,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.625
283833,1,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.45
283834,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283837,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283839,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283841,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.4,0.1,0.3,0.575
283843,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.39190476190476187
283844,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.8054054054054054
283846,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283847,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.3076923076923077
283850,0,0,0,0,0,0,0,0,0,0.3,0.6,0.3,0.4,0.2,0.2,0.5,0.2,0.4,0.2
283853,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.05454545454545454
283854,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283857,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.39333333333333337
283858,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283859,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283860,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283861,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283862,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283863,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283865,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283866,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283871,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.8254761904761905
283872,0,0,0,0,1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.42129293708393456
283875,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283876,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
283877,0,0,0,0,0,0,0,0,0,0.4,0.1,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.6544444444444444
283878,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283880,0,0,0,0,0,0,0,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.5,0.2,0.4,0.2
283882,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283883,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283885,1,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.475
283886,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.1
283887,1,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.2333333333333333
283890,0,0,0,1,0,1,1,0,0,0.3,0.5,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.44666666666666666
283892,0,0,0,0,0,0,1,0,0,0.1,0.6,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0833232555548851
283893,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283894,1,0,0,0,0,1,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.38333333333333336
283895,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283896,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283897,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.21305555555555555
283898,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.5,0.3,0.2,0.1,0.2,0.1,0.39261904761904765
283899,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.33999999999999997
283900,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.4,0.25
283901,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283902,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283903,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.4,0.2,0.5,0.2,0.4,0.6
283904,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.3,0.3,0.3,0.5,0.2,0.4,0.15
283905,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283906,0,1,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.4,0.125
283907,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283908,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283909,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
283911,0,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.4,0.1
283912,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283913,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283916,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283917,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.5,0.3,0.4,0.8
283918,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283919,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.5875
283920,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283921,0,1,0,0,0,1,1,0,1,0.3,0.6,0.3,0.4,0.2,0.2,0.5,0.4,0.4,0.5
283922,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4,0.2733333333333333
283925,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283926,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.4,0.2,0.4,0.6958333333333333
283927,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.06666666666666667
283929,0,0,0,0,0,1,0,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.3,0.2,0.4,0.45545454545454545
283931,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283932,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.44333333333333336
283934,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33467152412804585
283935,0,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.22820289206917113
283936,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283940,1,0,0,0,0,1,1,0,0,0.3,0.5,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.2833333333333333
283942,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283943,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.39333333333333337
283945,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283947,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.2,0.1,0.3,0.3
283951,1,0,0,0,0,1,1,0,0,0.3,0.1,0.3,0.2,0.1,0.3,0.1,0.1,0.1,0.1
283954,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283956,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283958,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.3,0.2,0.5,0.3,0.4,0.6333333333333333
283960,1,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.1,0.2,0.1,0.6974264705882354
283962,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
283963,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283964,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283967,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
283968,0,0,0,1,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.011764705882352941
283969,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.46071428571428574
283970,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283972,0,0,0,0,0,1,1,0,1,0.3,0.3,0.3,0.4,0.2,0.2,0.1,0.3,0.1,0.6
283973,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283974,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.4,0.5
283975,1,0,0,0,0,1,1,0,0,0.1,0.3,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.4545454545454545
283976,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.825
283977,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283978,0,0,0,0,0,0,1,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.46460173160173157
283979,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
283981,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283982,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283984,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283985,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283986,1,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.365
283987,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283988,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
283989,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283990,0,0,0,0,0,1,1,0,0,0.1,0.5,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.3
283994,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
283995,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1,0.0
283997,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.1
283998,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.2,0.2,0.1,0.3,0.1,0.4
283999,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
284000,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
284002,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
284003,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.4,0.3
284005,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
284006,0,0,0,0,0,1,0,0,1,0.3,0.6,0.3,0.5,0.2,0.2,0.3,0.3,0.4,0.5
284007,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.4,0.1,0.3,0.5833333333333334
284009,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1
284012,0,1,0,0,0,1,1,0,1,0.4,0.1,0.2,0.3,0.1,0.2,0.3,0.1,0.3,0.1
284015,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
284016,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.4883333333333333
284018,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.4883333333333333
284019,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
284020,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.1,0.2,0.1,0.27666666666666667
284021,1,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.2,0.3,0.1,0.3,0.1,0.45701754385964916
284022,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
284023,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
284024,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
